k-path	energy(ev)
-0.355	2.00756
-0.355	2.01396
-0.355	2.01463
-0.355	2.01496
-0.355	2.01559
-0.355	2.02128
-0.355	2.02175
-0.355	2.02198
-0.355	2.02243
-0.355	2.02731
-0.355	2.02763
-0.355	2.02777
-0.355	2.02807
-0.355	2.03204
-0.355	2.03222
-0.355	2.0323
-0.355	2.03247
-0.355	2.03543
-0.355	2.03551
-0.355	2.03555
-0.355	2.03562
-0.355	2.03747
-0.355	2.03749
-0.355	2.0375
-0.355	2.03752
-0.355	2.23132
-0.35	-2.19405
-0.35	-2.00913
-0.35	-2.00912
-0.35	-2.00911
-0.35	-2.00909
-0.35	-2.00729
-0.35	-2.00722
-0.35	-2.00718
-0.35	-2.0071
-0.35	-2.00422
-0.35	-2.00406
-0.35	-2.00398
-0.35	-2.0038
-0.35	-1.99995
-0.35	-1.99966
-0.35	-1.99951
-0.35	-1.9992
-0.35	-1.99447
-0.35	-1.99403
-0.35	-1.9938
-0.35	-1.99333
-0.35	-1.98782
-0.35	-1.9872
-0.35	-1.98687
-0.35	-1.98621
-0.35	-1.98002
-0.35	-1.9792
-0.35	-1.97875
-0.35	-1.97788
-0.35	-1.9711
-0.35	-1.97006
-0.35	-1.96948
-0.35	-1.96838
-0.35	-1.96109
-0.35	-1.95983
-0.35	-1.95909
-0.35	-1.95776
-0.35	-1.95004
-0.35	-1.94854
-0.35	-1.94763
-0.35	-1.94606
-0.35	-1.93799
-0.35	-1.93625
-0.35	-1.93515
-0.35	-1.93334
-0.35	-1.92499
-0.35	-1.92302
-0.35	-1.92172
-0.35	-1.91966
-0.35	-1.9111
-0.35	-1.90891
-0.35	-1.90738
-0.35	-1.9051
-0.35	-1.89638
-0.35	-1.89399
-0.35	-1.89221
-0.35	-1.88972
-0.35	-1.88091
-0.35	-1.87832
-0.35	-1.87628
-0.35	-1.8736
-0.35	-1.86475
-0.35	-1.86199
-0.35	-1.85967
-0.35	-1.85682
-0.35	-1.84799
-0.35	-1.84508
-0.35	-1.84247
-0.35	-1.83947
-0.35	-1.8307
-0.35	-1.82767
-0.35	-1.82476
-0.35	-1.82165
-0.35	-1.81299
-0.35	-1.80987
-0.35	-1.80664
-0.35	-1.80344
-0.35	-1.79494
-0.35	-1.79176
-0.35	-1.78821
-0.35	-1.78496
-0.35	-1.77666
-0.35	-1.77345
-0.35	-1.76957
-0.35	-1.76631
-0.35	-1.75825
-0.35	-1.75505
-0.35	-1.75083
-0.35	-1.74759
-0.35	-1.73982
-0.35	-1.73666
-0.35	-1.73211
-0.35	-1.72892
-0.35	-1.72149
-0.35	-1.71841
-0.35	-1.71352
-0.35	-1.71042
-0.35	-1.70336
-0.35	-1.70039
-0.35	-1.69518
-0.35	-1.69221
-0.35	-1.68556
-0.35	-1.68273
-0.35	-1.67722
-0.35	-1.67441
-0.35	-1.6682
-0.35	-1.66555
-0.35	-1.65976
-0.35	-1.65714
-0.35	-1.65141
-0.35	-1.64896
-0.35	-1.64293
-0.35	-1.64053
-0.35	-1.63531
-0.35	-1.63308
-0.35	-1.62685
-0.35	-1.62469
-0.35	-1.62001
-0.35	-1.61802
-0.35	-1.61165
-0.35	-1.60975
-0.35	-1.60562
-0.35	-1.60389
-0.35	-1.59746
-0.35	-1.59583
-0.35	-1.59226
-0.35	-1.59079
-0.35	-1.58438
-0.35	-1.58303
-0.35	-1.58004
-0.35	-1.57882
-0.35	-1.57254
-0.35	-1.57145
-0.35	-1.56903
-0.35	-1.56806
-0.35	-1.56205
-0.35	-1.56121
-0.35	-1.55933
-0.35	-1.5586
-0.35	-1.55298
-0.35	-1.55238
-0.35	-1.55101
-0.35	-1.55049
-0.35	-1.54544
-0.35	-1.54505
-0.35	-1.54413
-0.35	-1.54379
-0.35	-1.5395
-0.35	-1.53927
-0.35	-1.53874
-0.35	-1.53854
-0.35	-1.53521
-0.35	-1.53511
-0.35	-1.53487
-0.35	-1.53478
-0.35	-1.53262
-0.35	-1.5326
-0.35	-1.53253
-0.35	-1.53251
-0.35	-1.2536
-0.35	1.2536
-0.35	1.53251
-0.35	1.53253
-0.35	1.5326
-0.35	1.53262
-0.35	1.53478
-0.35	1.53487
-0.35	1.53511
-0.35	1.53521
-0.35	1.53854
-0.35	1.53874
-0.35	1.53927
-0.35	1.5395
-0.35	1.54379
-0.35	1.54413
-0.35	1.54505
-0.35	1.54544
-0.35	1.55049
-0.35	1.55101
-0.35	1.55238
-0.35	1.55298
-0.35	1.5586
-0.35	1.55933
-0.35	1.56121
-0.35	1.56205
-0.35	1.56806
-0.35	1.56903
-0.35	1.57145
-0.35	1.57254
-0.35	1.57882
-0.35	1.58004
-0.35	1.58303
-0.35	1.58438
-0.35	1.59079
-0.35	1.59226
-0.35	1.59583
-0.35	1.59746
-0.35	1.60389
-0.35	1.60562
-0.35	1.60975
-0.35	1.61165
-0.35	1.61802
-0.35	1.62001
-0.35	1.62469
-0.35	1.62685
-0.35	1.63308
-0.35	1.63531
-0.35	1.64053
-0.35	1.64293
-0.35	1.64896
-0.35	1.65141
-0.35	1.65714
-0.35	1.65976
-0.35	1.66555
-0.35	1.6682
-0.35	1.67441
-0.35	1.67722
-0.35	1.68273
-0.35	1.68556
-0.35	1.69221
-0.35	1.69518
-0.35	1.70039
-0.35	1.70336
-0.35	1.71042
-0.35	1.71352
-0.35	1.71841
-0.35	1.72149
-0.35	1.72892
-0.35	1.73211
-0.35	1.73666
-0.35	1.73982
-0.35	1.74759
-0.35	1.75083
-0.35	1.75505
-0.35	1.75825
-0.35	1.76631
-0.35	1.76957
-0.35	1.77345
-0.35	1.77666
-0.35	1.78496
-0.35	1.78821
-0.35	1.79176
-0.35	1.79494
-0.35	1.80344
-0.35	1.80664
-0.35	1.80987
-0.35	1.81299
-0.35	1.82165
-0.35	1.82476
-0.35	1.82767
-0.35	1.8307
-0.35	1.83947
-0.35	1.84247
-0.35	1.84508
-0.35	1.84799
-0.35	1.85682
-0.35	1.85967
-0.35	1.86199
-0.35	1.86475
-0.35	1.8736
-0.35	1.87628
-0.35	1.87832
-0.35	1.88091
-0.35	1.88972
-0.35	1.89221
-0.35	1.89399
-0.35	1.89638
-0.35	1.9051
-0.35	1.90738
-0.35	1.90891
-0.35	1.9111
-0.35	1.91966
-0.35	1.92172
-0.35	1.92302
-0.35	1.92499
-0.35	1.93334
-0.35	1.93515
-0.35	1.93625
-0.35	1.93799
-0.35	1.94606
-0.35	1.94763
-0.35	1.94854
-0.35	1.95004
-0.35	1.95776
-0.35	1.95909
-0.35	1.95983
-0.35	1.96109
-0.35	1.96838
-0.35	1.96948
-0.35	1.97006
-0.35	1.9711
-0.35	1.97788
-0.35	1.97875
-0.35	1.9792
-0.35	1.98002
-0.35	1.98621
-0.35	1.98687
-0.35	1.9872
-0.35	1.98782
-0.35	1.99333
-0.35	1.9938
-0.35	1.99403
-0.35	1.99447
-0.35	1.9992
-0.35	1.99951
-0.35	1.99966
-0.35	1.99995
-0.35	2.0038
-0.35	2.00398
-0.35	2.00406
-0.35	2.00422
-0.35	2.0071
-0.35	2.00718
-0.35	2.00722
-0.35	2.00729
-0.35	2.00909
-0.35	2.00911
-0.35	2.00912
-0.35	2.00913
-0.35	2.19405
-0.345	-2.15599
-0.345	-1.98009
-0.345	-1.98008
-0.345	-1.98007
-0.345	-1.98005
-0.345	-1.97831
-0.345	-1.97823
-0.345	-1.9782
-0.345	-1.97812
-0.345	-1.97533
-0.345	-1.97517
-0.345	-1.97509
-0.345	-1.97492
-0.345	-1.97118
-0.345	-1.9709
-0.345	-1.97076
-0.345	-1.97045
-0.345	-1.96588
-0.345	-1.96544
-0.345	-1.96522
-0.345	-1.96476
-0.345	-1.95943
-0.345	-1.95882
-0.345	-1.9585
-0.345	-1.95785
-0.345	-1.95187
-0.345	-1.95106
-0.345	-1.95062
-0.345	-1.94977
-0.345	-1.94322
-0.345	-1.9422
-0.345	-1.94163
-0.345	-1.94055
-0.345	-1.93352
-0.345	-1.93228
-0.345	-1.93155
-0.345	-1.93024
-0.345	-1.9228
-0.345	-1.92133
-0.345	-1.92044
-0.345	-1.91889
-0.345	-1.91112
-0.345	-1.90942
-0.345	-1.90834
-0.345	-1.90656
-0.345	-1.89853
-0.345	-1.8966
-0.345	-1.89531
-0.345	-1.8933
-0.345	-1.88507
-0.345	-1.88292
-0.345	-1.88141
-0.345	-1.87918
-0.345	-1.87081
-0.345	-1.86846
-0.345	-1.86671
-0.345	-1.86426
-0.345	-1.85582
-0.345	-1.85328
-0.345	-1.85127
-0.345	-1.84864
-0.345	-1.84016
-0.345	-1.83746
-0.345	-1.83518
-0.345	-1.83238
-0.345	-1.82393
-0.345	-1.82108
-0.345	-1.81851
-0.345	-1.81557
-0.345	-1.80719
-0.345	-1.80422
-0.345	-1.80136
-0.345	-1.79831
-0.345	-1.79004
-0.345	-1.78698
-0.345	-1.78381
-0.345	-1.78067
-0.345	-1.77257
-0.345	-1.76945
-0.345	-1.76596
-0.345	-1.76278
-0.345	-1.75487
-0.345	-1.75173
-0.345	-1.74791
-0.345	-1.74471
-0.345	-1.73706
-0.345	-1.73392
-0.345	-1.72977
-0.345	-1.7266
-0.345	-1.71922
-0.345	-1.71613
-0.345	-1.71165
-0.345	-1.70853
-0.345	-1.70148
-0.345	-1.69847
-0.345	-1.69366
-0.345	-1.69063
-0.345	-1.68395
-0.345	-1.68104
-0.345	-1.67592
-0.345	-1.67302
-0.345	-1.66673
-0.345	-1.66397
-0.345	-1.65855
-0.345	-1.6558
-0.345	-1.64995
-0.345	-1.64735
-0.345	-1.64167
-0.345	-1.63911
-0.345	-1.63372
-0.345	-1.63132
-0.345	-1.62539
-0.345	-1.62305
-0.345	-1.61815
-0.345	-1.61597
-0.345	-1.60985
-0.345	-1.60775
-0.345	-1.60336
-0.345	-1.60141
-0.345	-1.59517
-0.345	-1.59331
-0.345	-1.58946
-0.345	-1.58776
-0.345	-1.58145
-0.345	-1.57986
-0.345	-1.57654
-0.345	-1.5751
-0.345	-1.56882
-0.345	-1.56749
-0.345	-1.56472
-0.345	-1.56353
-0.345	-1.55739
-0.345	-1.55632
-0.345	-1.55408
-0.345	-1.55313
-0.345	-1.54725
-0.345	-1.54643
-0.345	-1.5447
-0.345	-1.54398
-0.345	-1.5385
-0.345	-1.53791
-0.345	-1.53665
-0.345	-1.53614
-0.345	-1.53122
-0.345	-1.53083
-0.345	-1.53
-0.345	-1.52966
-0.345	-1.52548
-0.345	-1.52526
-0.345	-1.52477
-0.345	-1.52458
-0.345	-1.52134
-0.345	-1.52124
-0.345	-1.52102
-0.345	-1.52093
-0.345	-1.51884
-0.345	-1.51881
-0.345	-1.51876
-0.345	-1.51874
-0.345	-1.25665
-0.345	1.25665
-0.345	1.51874
-0.345	1.51876
-0.345	1.51881
-0.345	1.51884
-0.345	1.52093
-0.345	1.52102
-0.345	1.52124
-0.345	1.52134
-0.345	1.52458
-0.345	1.52477
-0.345	1.52526
-0.345	1.52548
-0.345	1.52966
-0.345	1.53
-0.345	1.53083
-0.345	1.53122
-0.345	1.53614
-0.345	1.53665
-0.345	1.53791
-0.345	1.5385
-0.345	1.54398
-0.345	1.5447
-0.345	1.54643
-0.345	1.54725
-0.345	1.55313
-0.345	1.55408
-0.345	1.55632
-0.345	1.55739
-0.345	1.56353
-0.345	1.56472
-0.345	1.56749
-0.345	1.56882
-0.345	1.5751
-0.345	1.57654
-0.345	1.57986
-0.345	1.58145
-0.345	1.58776
-0.345	1.58946
-0.345	1.59331
-0.345	1.59517
-0.345	1.60141
-0.345	1.60336
-0.345	1.60775
-0.345	1.60985
-0.345	1.61597
-0.345	1.61815
-0.345	1.62305
-0.345	1.62539
-0.345	1.63132
-0.345	1.63372
-0.345	1.63911
-0.345	1.64167
-0.345	1.64735
-0.345	1.64995
-0.345	1.6558
-0.345	1.65855
-0.345	1.66397
-0.345	1.66673
-0.345	1.67302
-0.345	1.67592
-0.345	1.68104
-0.345	1.68395
-0.345	1.69063
-0.345	1.69366
-0.345	1.69847
-0.345	1.70148
-0.345	1.70853
-0.345	1.71165
-0.345	1.71613
-0.345	1.71922
-0.345	1.7266
-0.345	1.72977
-0.345	1.73392
-0.345	1.73706
-0.345	1.74471
-0.345	1.74791
-0.345	1.75173
-0.345	1.75487
-0.345	1.76278
-0.345	1.76596
-0.345	1.76945
-0.345	1.77257
-0.345	1.78067
-0.345	1.78381
-0.345	1.78698
-0.345	1.79004
-0.345	1.79831
-0.345	1.80136
-0.345	1.80422
-0.345	1.80719
-0.345	1.81557
-0.345	1.81851
-0.345	1.82108
-0.345	1.82393
-0.345	1.83238
-0.345	1.83518
-0.345	1.83746
-0.345	1.84016
-0.345	1.84864
-0.345	1.85127
-0.345	1.85328
-0.345	1.85582
-0.345	1.86426
-0.345	1.86671
-0.345	1.86846
-0.345	1.87081
-0.345	1.87918
-0.345	1.88141
-0.345	1.88292
-0.345	1.88507
-0.345	1.8933
-0.345	1.89531
-0.345	1.8966
-0.345	1.89853
-0.345	1.90656
-0.345	1.90834
-0.345	1.90942
-0.345	1.91112
-0.345	1.91889
-0.345	1.92044
-0.345	1.92133
-0.345	1.9228
-0.345	1.93024
-0.345	1.93155
-0.345	1.93228
-0.345	1.93352
-0.345	1.94055
-0.345	1.94163
-0.345	1.9422
-0.345	1.94322
-0.345	1.94977
-0.345	1.95062
-0.345	1.95106
-0.345	1.95187
-0.345	1.95785
-0.345	1.9585
-0.345	1.95882
-0.345	1.95943
-0.345	1.96476
-0.345	1.96522
-0.345	1.96544
-0.345	1.96588
-0.345	1.97045
-0.345	1.97076
-0.345	1.9709
-0.345	1.97118
-0.345	1.97492
-0.345	1.97509
-0.345	1.97517
-0.345	1.97533
-0.345	1.97812
-0.345	1.9782
-0.345	1.97823
-0.345	1.97831
-0.345	1.98005
-0.345	1.98007
-0.345	1.98008
-0.345	1.98009
-0.345	2.15599
-0.34	-2.11717
-0.34	-1.95043
-0.34	-1.95041
-0.34	-1.9504
-0.34	-1.95038
-0.34	-1.9487
-0.34	-1.94863
-0.34	-1.94859
-0.34	-1.94851
-0.34	-1.94582
-0.34	-1.94566
-0.34	-1.94558
-0.34	-1.94541
-0.34	-1.94181
-0.34	-1.94153
-0.34	-1.94139
-0.34	-1.94109
-0.34	-1.93668
-0.34	-1.93625
-0.34	-1.93603
-0.34	-1.93558
-0.34	-1.93045
-0.34	-1.92985
-0.34	-1.92953
-0.34	-1.92889
-0.34	-1.92313
-0.34	-1.92234
-0.34	-1.92191
-0.34	-1.92107
-0.34	-1.91477
-0.34	-1.91377
-0.34	-1.91321
-0.34	-1.91215
-0.34	-1.90539
-0.34	-1.90418
-0.34	-1.90346
-0.34	-1.90218
-0.34	-1.89504
-0.34	-1.8936
-0.34	-1.89272
-0.34	-1.8912
-0.34	-1.88375
-0.34	-1.88208
-0.34	-1.88102
-0.34	-1.87927
-0.34	-1.87157
-0.34	-1.86968
-0.34	-1.86842
-0.34	-1.86644
-0.34	-1.85856
-0.34	-1.85646
-0.34	-1.85498
-0.34	-1.85279
-0.34	-1.84478
-0.34	-1.84249
-0.34	-1.84077
-0.34	-1.83837
-0.34	-1.8303
-0.34	-1.82782
-0.34	-1.82585
-0.34	-1.82327
-0.34	-1.81518
-0.34	-1.81253
-0.34	-1.81029
-0.34	-1.80756
-0.34	-1.79949
-0.34	-1.79671
-0.34	-1.79419
-0.34	-1.79132
-0.34	-1.78333
-0.34	-1.78043
-0.34	-1.77762
-0.34	-1.77464
-0.34	-1.76677
-0.34	-1.76378
-0.34	-1.76067
-0.34	-1.7576
-0.34	-1.7499
-0.34	-1.74686
-0.34	-1.74343
-0.34	-1.74032
-0.34	-1.73282
-0.34	-1.72975
-0.34	-1.726
-0.34	-1.72288
-0.34	-1.71563
-0.34	-1.71257
-0.34	-1.7085
-0.34	-1.7054
-0.34	-1.69842
-0.34	-1.69541
-0.34	-1.69101
-0.34	-1.68796
-0.34	-1.68131
-0.34	-1.67837
-0.34	-1.67365
-0.34	-1.6707
-0.34	-1.6644
-0.34	-1.66156
-0.34	-1.65654
-0.34	-1.65371
-0.34	-1.6478
-0.34	-1.6451
-0.34	-1.63979
-0.34	-1.63711
-0.34	-1.63162
-0.34	-1.62908
-0.34	-1.62351
-0.34	-1.62102
-0.34	-1.61597
-0.34	-1.61363
-0.34	-1.60783
-0.34	-1.60554
-0.34	-1.60096
-0.34	-1.59883
-0.34	-1.59285
-0.34	-1.59079
-0.34	-1.58671
-0.34	-1.58481
-0.34	-1.5787
-0.34	-1.57689
-0.34	-1.57331
-0.34	-1.57165
-0.34	-1.56549
-0.34	-1.56393
-0.34	-1.56087
-0.34	-1.55945
-0.34	-1.55333
-0.34	-1.55203
-0.34	-1.54947
-0.34	-1.5483
-0.34	-1.54231
-0.34	-1.54127
-0.34	-1.53921
-0.34	-1.53828
-0.34	-1.53255
-0.34	-1.53176
-0.34	-1.53017
-0.34	-1.52946
-0.34	-1.52413
-0.34	-1.52355
-0.34	-1.52241
-0.34	-1.5219
-0.34	-1.51712
-0.34	-1.51674
-0.34	-1.51598
-0.34	-1.51565
-0.34	-1.5116
-0.34	-1.51138
-0.34	-1.51094
-0.34	-1.51075
-0.34	-1.50762
-0.34	-1.50752
-0.34	-1.50732
-0.34	-1.50723
-0.34	-1.50521
-0.34	-1.50518
-0.34	-1.50513
-0.34	-1.50511
-0.34	-1.25985
-0.34	1.25985
-0.34	1.50511
-0.34	1.50513
-0.34	1.50518
-0.34	1.50521
-0.34	1.50723
-0.34	1.50732
-0.34	1.50752
-0.34	1.50762
-0.34	1.51075
-0.34	1.51094
-0.34	1.51138
-0.34	1.5116
-0.34	1.51565
-0.34	1.51598
-0.34	1.51674
-0.34	1.51712
-0.34	1.5219
-0.34	1.52241
-0.34	1.52355
-0.34	1.52413
-0.34	1.52946
-0.34	1.53017
-0.34	1.53176
-0.34	1.53255
-0.34	1.53828
-0.34	1.53921
-0.34	1.54127
-0.34	1.54231
-0.34	1.5483
-0.34	1.54947
-0.34	1.55203
-0.34	1.55333
-0.34	1.55945
-0.34	1.56087
-0.34	1.56393
-0.34	1.56549
-0.34	1.57165
-0.34	1.57331
-0.34	1.57689
-0.34	1.5787
-0.34	1.58481
-0.34	1.58671
-0.34	1.59079
-0.34	1.59285
-0.34	1.59883
-0.34	1.60096
-0.34	1.60554
-0.34	1.60783
-0.34	1.61363
-0.34	1.61597
-0.34	1.62102
-0.34	1.62351
-0.34	1.62908
-0.34	1.63162
-0.34	1.63711
-0.34	1.63979
-0.34	1.6451
-0.34	1.6478
-0.34	1.65371
-0.34	1.65654
-0.34	1.66156
-0.34	1.6644
-0.34	1.6707
-0.34	1.67365
-0.34	1.67837
-0.34	1.68131
-0.34	1.68796
-0.34	1.69101
-0.34	1.69541
-0.34	1.69842
-0.34	1.7054
-0.34	1.7085
-0.34	1.71257
-0.34	1.71563
-0.34	1.72288
-0.34	1.726
-0.34	1.72975
-0.34	1.73282
-0.34	1.74032
-0.34	1.74343
-0.34	1.74686
-0.34	1.7499
-0.34	1.7576
-0.34	1.76067
-0.34	1.76378
-0.34	1.76677
-0.34	1.77464
-0.34	1.77762
-0.34	1.78043
-0.34	1.78333
-0.34	1.79132
-0.34	1.79419
-0.34	1.79671
-0.34	1.79949
-0.34	1.80756
-0.34	1.81029
-0.34	1.81253
-0.34	1.81518
-0.34	1.82327
-0.34	1.82585
-0.34	1.82782
-0.34	1.8303
-0.34	1.83837
-0.34	1.84077
-0.34	1.84249
-0.34	1.84478
-0.34	1.85279
-0.34	1.85498
-0.34	1.85646
-0.34	1.85856
-0.34	1.86644
-0.34	1.86842
-0.34	1.86968
-0.34	1.87157
-0.34	1.87927
-0.34	1.88102
-0.34	1.88208
-0.34	1.88375
-0.34	1.8912
-0.34	1.89272
-0.34	1.8936
-0.34	1.89504
-0.34	1.90218
-0.34	1.90346
-0.34	1.90418
-0.34	1.90539
-0.34	1.91215
-0.34	1.91321
-0.34	1.91377
-0.34	1.91477
-0.34	1.92107
-0.34	1.92191
-0.34	1.92234
-0.34	1.92313
-0.34	1.92889
-0.34	1.92953
-0.34	1.92985
-0.34	1.93045
-0.34	1.93558
-0.34	1.93603
-0.34	1.93625
-0.34	1.93668
-0.34	1.94109
-0.34	1.94139
-0.34	1.94153
-0.34	1.94181
-0.34	1.94541
-0.34	1.94558
-0.34	1.94566
-0.34	1.94582
-0.34	1.94851
-0.34	1.94859
-0.34	1.94863
-0.34	1.9487
-0.34	1.95038
-0.34	1.9504
-0.34	1.95041
-0.34	1.95043
-0.34	2.11717
-0.335	-2.07765
-0.335	-1.92016
-0.335	-1.92015
-0.335	-1.92014
-0.335	-1.92012
-0.335	-1.9185
-0.335	-1.91843
-0.335	-1.91839
-0.335	-1.91832
-0.335	-1.91572
-0.335	-1.91557
-0.335	-1.91549
-0.335	-1.91532
-0.335	-1.91186
-0.335	-1.91158
-0.335	-1.91145
-0.335	-1.91116
-0.335	-1.90691
-0.335	-1.90649
-0.335	-1.90628
-0.335	-1.90583
-0.335	-1.9009
-0.335	-1.90031
-0.335	-1.9
-0.335	-1.89938
-0.335	-1.89385
-0.335	-1.89308
-0.335	-1.89265
-0.335	-1.89183
-0.335	-1.88579
-0.335	-1.88481
-0.335	-1.88426
-0.335	-1.88323
-0.335	-1.87675
-0.335	-1.87556
-0.335	-1.87486
-0.335	-1.87361
-0.335	-1.86677
-0.335	-1.86536
-0.335	-1.8645
-0.335	-1.86302
-0.335	-1.85589
-0.335	-1.85426
-0.335	-1.85322
-0.335	-1.85151
-0.335	-1.84415
-0.335	-1.84231
-0.335	-1.84107
-0.335	-1.83914
-0.335	-1.83162
-0.335	-1.82957
-0.335	-1.82812
-0.335	-1.82598
-0.335	-1.81835
-0.335	-1.8161
-0.335	-1.81442
-0.335	-1.81209
-0.335	-1.80439
-0.335	-1.80197
-0.335	-1.80004
-0.335	-1.79753
-0.335	-1.78983
-0.335	-1.78725
-0.335	-1.78506
-0.335	-1.78239
-0.335	-1.77473
-0.335	-1.77201
-0.335	-1.76955
-0.335	-1.76674
-0.335	-1.75916
-0.335	-1.75634
-0.335	-1.75358
-0.335	-1.75068
-0.335	-1.74322
-0.335	-1.74031
-0.335	-1.73726
-0.335	-1.73428
-0.335	-1.72699
-0.335	-1.72403
-0.335	-1.72067
-0.335	-1.71764
-0.335	-1.71056
-0.335	-1.70757
-0.335	-1.7039
-0.335	-1.70086
-0.335	-1.69402
-0.335	-1.69104
-0.335	-1.68705
-0.335	-1.68404
-0.335	-1.67747
-0.335	-1.67453
-0.335	-1.67023
-0.335	-1.66727
-0.335	-1.66101
-0.335	-1.65815
-0.335	-1.65354
-0.335	-1.65067
-0.335	-1.64476
-0.335	-1.64199
-0.335	-1.63709
-0.335	-1.63433
-0.335	-1.6288
-0.335	-1.62617
-0.335	-1.62099
-0.335	-1.61838
-0.335	-1.61325
-0.335	-1.61078
-0.335	-1.60535
-0.335	-1.60292
-0.335	-1.59822
-0.335	-1.59593
-0.335	-1.59028
-0.335	-1.58805
-0.335	-1.5838
-0.335	-1.58172
-0.335	-1.57589
-0.335	-1.57389
-0.335	-1.57011
-0.335	-1.56825
-0.335	-1.56231
-0.335	-1.56054
-0.335	-1.55723
-0.335	-1.55562
-0.335	-1.54962
-0.335	-1.54811
-0.335	-1.54528
-0.335	-1.5439
-0.335	-1.53795
-0.335	-1.53669
-0.335	-1.53434
-0.335	-1.5332
-0.335	-1.52738
-0.335	-1.52637
-0.335	-1.52448
-0.335	-1.52357
-0.335	-1.51801
-0.335	-1.51724
-0.335	-1.51579
-0.335	-1.5151
-0.335	-1.50993
-0.335	-1.50937
-0.335	-1.50833
-0.335	-1.50784
-0.335	-1.50321
-0.335	-1.50284
-0.335	-1.50215
-0.335	-1.50183
-0.335	-1.49792
-0.335	-1.4977
-0.335	-1.4973
-0.335	-1.49712
-0.335	-1.49409
-0.335	-1.494
-0.335	-1.49382
-0.335	-1.49373
-0.335	-1.49179
-0.335	-1.49176
-0.335	-1.49172
-0.335	-1.4917
-0.335	-1.26319
-0.335	1.26319
-0.335	1.4917
-0.335	1.49172
-0.335	1.49176
-0.335	1.49179
-0.335	1.49373
-0.335	1.49382
-0.335	1.494
-0.335	1.49409
-0.335	1.49712
-0.335	1.4973
-0.335	1.4977
-0.335	1.49792
-0.335	1.50183
-0.335	1.50215
-0.335	1.50284
-0.335	1.50321
-0.335	1.50784
-0.335	1.50833
-0.335	1.50937
-0.335	1.50993
-0.335	1.5151
-0.335	1.51579
-0.335	1.51724
-0.335	1.51801
-0.335	1.52357
-0.335	1.52448
-0.335	1.52637
-0.335	1.52738
-0.335	1.5332
-0.335	1.53434
-0.335	1.53669
-0.335	1.53795
-0.335	1.5439
-0.335	1.54528
-0.335	1.54811
-0.335	1.54962
-0.335	1.55562
-0.335	1.55723
-0.335	1.56054
-0.335	1.56231
-0.335	1.56825
-0.335	1.57011
-0.335	1.57389
-0.335	1.57589
-0.335	1.58172
-0.335	1.5838
-0.335	1.58805
-0.335	1.59028
-0.335	1.59593
-0.335	1.59822
-0.335	1.60292
-0.335	1.60535
-0.335	1.61078
-0.335	1.61325
-0.335	1.61838
-0.335	1.62099
-0.335	1.62617
-0.335	1.6288
-0.335	1.63433
-0.335	1.63709
-0.335	1.64199
-0.335	1.64476
-0.335	1.65067
-0.335	1.65354
-0.335	1.65815
-0.335	1.66101
-0.335	1.66727
-0.335	1.67023
-0.335	1.67453
-0.335	1.67747
-0.335	1.68404
-0.335	1.68705
-0.335	1.69104
-0.335	1.69402
-0.335	1.70086
-0.335	1.7039
-0.335	1.70757
-0.335	1.71056
-0.335	1.71764
-0.335	1.72067
-0.335	1.72403
-0.335	1.72699
-0.335	1.73428
-0.335	1.73726
-0.335	1.74031
-0.335	1.74322
-0.335	1.75068
-0.335	1.75358
-0.335	1.75634
-0.335	1.75916
-0.335	1.76674
-0.335	1.76955
-0.335	1.77201
-0.335	1.77473
-0.335	1.78239
-0.335	1.78506
-0.335	1.78725
-0.335	1.78983
-0.335	1.79753
-0.335	1.80004
-0.335	1.80197
-0.335	1.80439
-0.335	1.81209
-0.335	1.81442
-0.335	1.8161
-0.335	1.81835
-0.335	1.82598
-0.335	1.82812
-0.335	1.82957
-0.335	1.83162
-0.335	1.83914
-0.335	1.84107
-0.335	1.84231
-0.335	1.84415
-0.335	1.85151
-0.335	1.85322
-0.335	1.85426
-0.335	1.85589
-0.335	1.86302
-0.335	1.8645
-0.335	1.86536
-0.335	1.86677
-0.335	1.87361
-0.335	1.87486
-0.335	1.87556
-0.335	1.87675
-0.335	1.88323
-0.335	1.88426
-0.335	1.88481
-0.335	1.88579
-0.335	1.89183
-0.335	1.89265
-0.335	1.89308
-0.335	1.89385
-0.335	1.89938
-0.335	1.9
-0.335	1.90031
-0.335	1.9009
-0.335	1.90583
-0.335	1.90628
-0.335	1.90649
-0.335	1.90691
-0.335	1.91116
-0.335	1.91145
-0.335	1.91158
-0.335	1.91186
-0.335	1.91532
-0.335	1.91549
-0.335	1.91557
-0.335	1.91572
-0.335	1.91832
-0.335	1.91839
-0.335	1.91843
-0.335	1.9185
-0.335	1.92012
-0.335	1.92014
-0.335	1.92015
-0.335	1.92016
-0.335	2.07765
-0.33	-2.03747
-0.33	-1.88933
-0.33	-1.88932
-0.33	-1.88931
-0.33	-1.88929
-0.33	-1.88773
-0.33	-1.88766
-0.33	-1.88763
-0.33	-1.88756
-0.33	-1.88507
-0.33	-1.88492
-0.33	-1.88484
-0.33	-1.88468
-0.33	-1.88135
-0.33	-1.88109
-0.33	-1.88095
-0.33	-1.88067
-0.33	-1.8766
-0.33	-1.87619
-0.33	-1.87598
-0.33	-1.87555
-0.33	-1.87082
-0.33	-1.87025
-0.33	-1.86995
-0.33	-1.86934
-0.33	-1.86405
-0.33	-1.8633
